ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,iconId,rank,sortGroupId,spEffectId0,spEffectId1,spEffectId2,itemGetTutorialFlagId,swordArtsParamId,mountValue,sellValue,saleValue,sortId,compTrophySedId,trophySeqId,configurableWepAttr00,configurableWepAttr01,configurableWepAttr02,configurableWepAttr03,configurableWepAttr04,configurableWepAttr05,configurableWepAttr06,configurableWepAttr07,configurableWepAttr08,configurableWepAttr09,configurableWepAttr10,configurableWepAttr11,configurableWepAttr12,configurableWepAttr13,configurableWepAttr14,configurableWepAttr15,rarity,configurableWepAttr16,configurableWepAttr17,configurableWepAttr18,configurableWepAttr19,configurableWepAttr20,configurableWepAttr21,configurableWepAttr22,configurableWepAttr23,isDiscard,isDrop,isDeposit,disableMultiDropShare,showDialogCondType,showLogCondType,pad,defaultWepAttr,pad2_old,canMountWep_Dagger,canMountWep_SwordNormal,canMountWep_SwordLarge,canMountWep_SwordGigantic,canMountWep_SaberNormal,canMountWep_SaberLarge,canMountWep_katana,canMountWep_SwordDoubleEdge,canMountWep_SwordPierce,canMountWep_RapierHeavy,canMountWep_AxeNormal,canMountWep_AxeLarge,canMountWep_HammerNormal,canMountWep_HammerLarge,canMountWep_Flail,canMountWep_SpearNormal,canMountWep_SpearLarge,canMountWep_SpearHeavy,canMountWep_SpearAxe,canMountWep_Sickle,canMountWep_Knuckle,canMountWep_Claw,canMountWep_Whip,canMountWep_AxhammerLarge,canMountWep_BowSmall,canMountWep_BowNormal,canMountWep_BowLarge,canMountWep_ClossBow,canMountWep_Ballista,canMountWep_Staff,canMountWep_Sorcery,canMountWep_Talisman,canMountWep_ShieldSmall,canMountWep_ShieldNormal,canMountWep_ShieldLarge,canMountWep_Torch,reserved_canMountWep,reserved2_canMountWep_old,spEffectMsgId0,spEffectMsgId1,spEffectId_forAtk0,spEffectId_forAtk1,spEffectId_forAtk2,mountWepTextId,pad6,
85050,Ancient Lightning Spear ,1,0,[0|0|0],10609,0,10,-1,-1,-1,710600,1049,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85051,Ghostflame Ignition,1,0,[0|0|0],10100,0,10,-1,-1,-1,710600,1048,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85052,Claw Flick,1,0,[0|0|0],10412,0,10,-1,-1,-1,710600,1046,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85053,Regal Beastclaw,1,0,[0|0|0],10447,0,10,-1,-1,-1,710600,1044,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85054,Oath of Vengeance,1,0,[0|0|0],10130,0,10,-1,-1,-1,710600,1042,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85055,Onyx Lord's Repulsion,1,0,[0|0|0],10280,0,10,-1,-1,-1,710600,1041,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85056,Alabaster Lord's Pull,1,0,[0|0|0],10087,0,10,-1,-1,-1,710600,1040,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85057,Spinning Wheel,1,0,[0|0|0],10890,0,10,-1,-1,-1,710600,1039,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85058,Blade of Gold,1,0,[0|0|0],10016,0,10,-1,-1,-1,710600,1037,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85059,Blade of Death,1,0,[0|0|0],10001,0,10,-1,-1,-1,710600,1036,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85060,Flowing Form (Hammer),1,0,[0|0|0],10411,0,10,-1,-1,-1,710600,1035,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85061,Flowing Form (Sword) DOESNT HAVE ANYTHING,1,0,[0|0|0],8367,0,10,-1,-1,-1,710600,1021,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85062,Wave of Destruction,1,0,[0|0|0],10128,0,10,-1,-1,-1,710600,1033,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85063,Starcaller Cry,1,0,[0|0|0],10125,0,10,-1,-1,-1,710600,1032,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85064,Regal Roar,1,0,[0|0|0],10885,0,10,-1,-1,-1,710600,1031,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85065,I Command Thee- Kneel!,1,0,[0|0|0],10564,0,10,-1,-1,-1,710600,1030,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85066,Gold Breaker,1,0,[0|0|0],10414,0,10,-1,-1,-1,710600,1029,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85067,Wolf's Assault,1,0,[0|0|0],10126,0,10,-1,-1,-1,710600,1025,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85068,Spearcall Ritual,1,0,[0|0|0],10612,0,10,-1,-1,-1,710600,1024,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85069,Mists of Slumber,1,0,[0|0|0],10058,0,10,-1,-1,-1,710600,1023,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85070,Establish Order,1,0,[0|0|0],10097,0,10,-1,-1,-1,710600,1022,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85071,Glintstone Dart,1,0,[0|0|0],10007,0,10,-1,-1,-1,710600,1017,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85072,Firebreather,1,0,[0|0|0],10922,0,10,-1,-1,-1,710600,223,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85073,Soul Stifler,1,0,[0|0|0],10571,0,10,-1,-1,-1,710600,1013,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85074,Bear Witness!,1,0,[0|0|0],10806,0,10,-1,-1,-1,710600,1011,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85075,Rallying Standard,1,0,[0|0|0],10684,0,10,-1,-1,-1,710600,1010,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85076,Moonlight Greatsword,1,0,[0|0|0],10089,0,10,-1,-1,-1,710600,1008,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85077,Sea of Magma,1,0,[0|0|0],10763,0,10,-1,-1,-1,710600,1006,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85078,Bubble Shower,1,0,[0|0|0],10448,0,10,-1,-1,-1,710600,1004,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85079,Oracular Bubble,1,0,[0|0|0],10409,0,10,-1,-1,-1,710600,1003,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85080,Reduvia Blood Blade,1,0,[0|0|0],10004,0,10,-1,-1,-1,710600,1016,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85081,Contagious Fury,1,0,[0|0|0],12090,0,10,-1,-1,-1,710600,1197,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85082,Golden Retaliation,1,0,[0|0|0],12086,0,10,-1,-1,-1,710600,1196,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85083,Viper Bite,1,0,[0|0|0],12020,0,10,-1,-1,-1,710600,1007,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85084,Tongues of Fire,1,0,[0|0|0],12094,0,10,-1,-1,-1,710600,1002,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85085,Flame Spit,1,0,[0|0|0],12093,0,10,-1,-1,-1,710600,1001,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
85086,Surge of Faith,1,0,[0|0|0],10449,0,10,-1,-1,-1,710600,1000,0,300,0,350030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,[0|0],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0]
