ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2,
38561,Regal Roar,86064,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38562,I Command Thee- Kneel!,86065,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38563,Gold Breaker,86066,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38564,Wolf's Assault,86067,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38565,Spearcall Ritual,86068,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38566,Mists of Slumber,86069,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38567,Establish Order,86070,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38568,Glintstone Dart,86071,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38569,Firebreather,86072,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38570,Soul Stifler,86073,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38571,Bear Witness!,86074,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38572,Rallying Standard,86075,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38573,Moonlight Greatsword,86076,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38574,Sea of Magma,86077,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38575,Bubble Shower,86078,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38576,Oracular Bubble,86079,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38577,Reduvia Blood Blade,86080,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38578,Surge of Faith,86086,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38581,Contagious Fury,86081,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
38583,Golden Retaliation,86082,0,-1,0,0,-1,0,4,0,0,1,1,1,-1,-1,-1,-1,[0|0]
